year,company,country_iso3,process_node_nm,fab_type,monthly_wafer_capacity,fab_started_year,ticker,segment,revenue_usd_bn,operating_margin_pct,operating_income_usd_bn,rd_spend_usd_bn,capex_usd_bn,ai_chip_launches,total_ai_shipments,total_ai_revenue_m,avg_memory_gb,avg_fp16_tflops,avg_tdp,avg_chip_price,highest_chip_price,lowest_chip_price,export_control_events,avg_severity_score,us_actions,china_actions,netherlands_actions,worldwide_sales,average_monthly_sales,max_monthly_sales,fab_age,rd_ratio,capex_ratio,operating_income_ratio,ai_revenue_per_chip,sales_per_launch,price_spread,company_fab_age_ratio,shipments_per_launch,revenue_per_ai_launch,profit_margin,performance_score,performance_per_watt,price_index,price_volatility,export_risk_score,geo_risk,innovation_score,investment_score,ai_market_score,sales_variation,growth_potential
2026,Samsung Foundry,KOR,14,logic_mature,152597,2015,005930,foundry,21.77,38.6,8.41,1.74,9.8,30.0,2935334.0,70687.7,147.96666666666667,927.7333333333332,1270.2666666666669,10463.3045,33556.33,2.09,3.0,8.0,2.0,1.0,0.0,1088320154.0,43532806.16,131937729.0,11,0.07992650069239776,0.45016075102614833,0.38631142001325586,0.024081646558229298,35107101.741935484,33554.240000000005,0.005426739023186976,94688.19354838709,2280.248387096774,38.6,137273.60888888888,0.7297708322408095,0.31180384434637676,3.2065427759675766,24.0,11.0,239.77950207719329,17.376204989609327,2723.2071962666664,88404922.84,3.597977357858174
2024,Samsung Foundry,USA,4,logic_leading,0,2024,005930,foundry,18.09,41.8,7.55,1.45,8.14,26.0,4904042.0,109819.4,145.5,804.6923076923077,1360.7692307692307,9161.659411764706,42124.09,1.91,6.0,6.666666666666667,4.0,2.0,0.0,1261097212.0,21018286.866666667,61310821.0,0,0.08015477721643022,0.449972335546029,0.417357633092447,0.02239364540645341,46707304.14814815,42122.17999999999,0.0,181631.1851851852,4067.385185185185,41.8,117082.73076923078,0.5909167937637689,0.2174869991201136,4.597156579444151,40.0,12.666666666666668,208.40242076271855,18.80884362582401,3946.244874,40292534.13333333,3.606743230924874
2025,Samsung Foundry,USA,4,logic_leading,33061,2024,005930,foundry,20.43,42.4,8.66,1.63,9.19,30.0,4876006.0,112487.8,147.96666666666667,927.7333333333332,1270.2666666666669,11861.496,37949.43,1.8,7.0,6.857142857142857,6.0,1.0,0.0,1591280610.0,26521343.5,85348277.0,1,0.07978462654015532,0.4498286612908144,0.42388642075935284,0.023069655150207948,51331632.58064516,37947.63,0.0004935834155972359,157290.51612903227,3628.6387096774192,42.4,137273.60888888888,0.7297708322408095,0.31255234789171027,3.1989582968036405,48.0,13.857142857142858,239.35387962046596,19.07273523873053,4523.633299733333,58826933.5,3.5889411748145648
2026,Samsung Foundry,USA,4,logic_leading,33486,2024,005930,foundry,21.77,38.6,8.41,1.74,9.8,30.0,2935334.0,70687.7,147.96666666666667,927.7333333333332,1270.2666666666669,10463.3045,33556.33,2.09,3.0,8.0,2.0,1.0,0.0,1088320154.0,43532806.16,131937729.0,2,0.07992650069239776,0.45016075102614833,0.38631142001325586,0.024081646558229298,35107101.741935484,33554.240000000005,0.000986679822397632,94688.19354838709,2280.248387096774,38.6,137273.60888888888,0.7297708322408095,0.31180384434637676,3.2065427759675766,24.0,11.0,239.77950207719329,17.376204989609327,2723.2071962666664,88404922.84,3.597977357858174
2023,Intel,USA,7,logic_leading,0,2023,INTC,idm_cpu,53.91,10.6,5.71,10.78,13.48,15.0,991098.0,23611.1,156.0,414.9333333333333,343.8,7427.86695652174,35640.01,1.38,7.0,7.428571428571429,3.0,3.0,1.0,1053770850.0,17562847.5,51618069.0,0,0.19996289742231688,0.250046368947387,0.10591726755857415,0.02382314985687605,65860678.125,35638.630000000005,0.0,61943.625,1475.69375,10.6,64729.59999999999,1.2034029389017786,0.20840786937636557,4.797317034829,52.0,14.428571428571429,299.9443461334753,2.6504915108423024,411.23959679999996,34055221.5,4.999999642464916
2024,Intel,USA,7,logic_leading,19876,2023,INTC,idm_cpu,54.42,8.8,4.8,10.88,13.61,26.0,4904042.0,109819.4,145.5,804.6923076923077,1360.7692307692307,9161.659411764706,42124.09,1.91,6.0,6.666666666666667,4.0,2.0,0.0,1261097212.0,21018286.866666667,61310821.0,1,0.19992649393740367,0.25009187339044703,0.08820286497238396,0.02239364540645341,46707304.14814815,42122.17999999999,0.0004938271604938272,181631.1851851852,4067.385185185185,8.8,117082.73076923078,0.5909167937637689,0.2174869991201136,4.597156579444151,40.0,12.666666666666668,519.8088842372496,2.200808485835934,3946.244874,40292534.13333333,4.999999140918914
2025,Intel,USA,7,logic_leading,65381,2023,INTC,idm_cpu,57.44,9.2,5.29,11.49,14.36,30.0,4876006.0,112487.8,147.96666666666667,927.7333333333332,1270.2666666666669,11861.496,37949.43,1.8,7.0,6.857142857142857,6.0,1.0,0.0,1591280610.0,26521343.5,85348277.0,2,0.20003481545900392,0.2499999956476324,0.09209609867520721,0.023069655150207948,51331632.58064516,37947.63,0.0009871668311944718,157290.51612903227,3628.6387096774192,9.2,137273.60888888888,0.7297708322408095,0.31255234789171027,3.1989582968036405,48.0,13.857142857142858,600.1044463770118,2.299999959958218,4523.633299733333,58826933.5,5.000870299412593
2026,Intel,USA,7,logic_leading,60084,2023,INTC,idm_cpu,59.79,12.5,7.47,11.96,14.95,30.0,2935334.0,70687.7,147.96666666666667,927.7333333333332,1270.2666666666669,10463.3045,33556.33,2.09,3.0,8.0,2.0,1.0,0.0,1088320154.0,43532806.16,131937729.0,3,0.20003344706416715,0.25004180883020893,0.12493727839208432,0.024081646558229298,35107101.741935484,33554.240000000005,0.0014800197335964479,94688.19354838709,2280.248387096774,12.5,137273.60888888888,0.7297708322408095,0.31180384434637676,3.2065427759675766,24.0,11.0,600.1003411925014,3.1255226103776117,2723.2071962666664,88404922.84,5.0016724930466205
2020,Intel,USA,10,logic_leading,0,2020,INTC,idm_cpu,79.56,20.4,16.24,15.91,19.89,4.0,40006.0,600.1,34.0,197.75,307.5,3.8054166666666656,4.82,2.71,3.0,8.0,3.0,0.0,0.0,880778716.0,14679645.266666668,41756367.0,0,0.19997485922605757,0.24999999685771748,0.20412267214526553,0.014999875021871173,176155743.2,2.1100000000000003,0.0,8001.2,120.02000000000001,20.4,6723.5,0.6410048622366289,0.6538516609392896,0.4390878349085235,24.0,11.0,79.98994369042303,5.099999935897436,7.9111865,27076721.733333334,4.9993714178136885
2021,Intel,USA,10,logic_leading,27861,2020,INTC,idm_cpu,72.13,20.7,14.92,14.43,18.03,7.0,209085.0,3136.2000000000003,44.57142857142857,243.57142857142856,307.1428571428572,4.252083333333333,5.1,2.93,1.0,5.0,1.0,0.0,0.0,1111785028.0,18529750.466666665,52923444.0,1,0.20005545265415983,0.24996533689220388,0.20684874245322693,0.014999569555111295,138973128.5,2.1699999999999995,0.0004945598417408506,26135.625,392.02500000000003,20.7,10856.326530612243,0.7904496986555398,0.6970628415300547,0.41316937723125735,5.0,6.0,140.03881685791188,5.17428247366862,50.92713214285714,34393693.53333333,5.00069286198194
2022,Intel,USA,10,logic_leading,54058,2020,INTC,idm_cpu,64.11,7.9,5.06,12.82,16.03,8.0,152204.0,2283.0,43.0,236.875,290.625,80.2238888888889,278.45,2.05,4.0,9.0,4.0,0.0,0.0,1148168388.0,19136139.8,54549224.0,2,0.19996880049962876,0.2500389915763689,0.07892684325492368,0.014999507243520253,127574265.33333333,276.4,0.0009886307464162135,16911.555555555555,253.66666666666666,7.9,10185.625,0.8122588941277326,0.28707779169400216,3.402939748158382,36.0,13.0,159.975040399703,1.9753080334533142,36.0533225,35413084.2,4.999999722366327
2023,Intel,USA,10,logic_leading,81664,2020,INTC,idm_cpu,53.91,10.6,5.71,10.78,13.48,15.0,991098.0,23611.1,156.0,414.9333333333333,343.8,7427.86695652174,35640.01,1.38,7.0,7.428571428571429,3.0,3.0,1.0,1053770850.0,17562847.5,51618069.0,3,0.19996289742231688,0.250046368947387,0.10591726755857415,0.02382314985687605,65860678.125,35638.630000000005,0.0014822134387351778,61943.625,1475.69375,10.6,64729.59999999999,1.2034029389017786,0.20840786937636557,4.797317034829,52.0,14.428571428571429,299.9443461334753,2.6504915108423024,411.23959679999996,34055221.5,4.999999642464916
2024,Intel,USA,10,logic_leading,87794,2020,INTC,idm_cpu,54.42,8.8,4.8,10.88,13.61,26.0,4904042.0,109819.4,145.5,804.6923076923077,1360.7692307692307,9161.659411764706,42124.09,1.91,6.0,6.666666666666667,4.0,2.0,0.0,1261097212.0,21018286.866666667,61310821.0,4,0.19992649393740367,0.25009187339044703,0.08820286497238396,0.02239364540645341,46707304.14814815,42122.17999999999,0.0019753086419753087,181631.1851851852,4067.385185185185,8.8,117082.73076923078,0.5909167937637689,0.2174869991201136,4.597156579444151,40.0,12.666666666666668,519.8088842372496,2.200808485835934,3946.244874,40292534.13333333,4.999999140918914
2025,Intel,USA,10,logic_leading,85991,2020,INTC,idm_cpu,57.44,9.2,5.29,11.49,14.36,30.0,4876006.0,112487.8,147.96666666666667,927.7333333333332,1270.2666666666669,11861.496,37949.43,1.8,7.0,6.857142857142857,6.0,1.0,0.0,1591280610.0,26521343.5,85348277.0,5,0.20003481545900392,0.2499999956476324,0.09209609867520721,0.023069655150207948,51331632.58064516,37947.63,0.0024679170779861796,157290.51612903227,3628.6387096774192,9.2,137273.60888888888,0.7297708322408095,0.31255234789171027,3.1989582968036405,48.0,13.857142857142858,600.1044463770118,2.299999959958218,4523.633299733333,58826933.5,5.000870299412593
2026,Intel,USA,10,logic_leading,90942,2020,INTC,idm_cpu,59.79,12.5,7.47,11.96,14.95,30.0,2935334.0,70687.7,147.96666666666667,927.7333333333332,1270.2666666666669,10463.3045,33556.33,2.09,3.0,8.0,2.0,1.0,0.0,1088320154.0,43532806.16,131937729.0,6,0.20003344706416715,0.25004180883020893,0.12493727839208432,0.024081646558229298,35107101.741935484,33554.240000000005,0.0029600394671928957,94688.19354838709,2280.248387096774,12.5,137273.60888888888,0.7297708322408095,0.31180384434637676,3.2065427759675766,24.0,11.0,600.1003411925014,3.1255226103776117,2723.2071962666664,88404922.84,5.0016724930466205
2015,Intel,USA,14,logic_mature,0,2015,INTC,idm_cpu,52.71,17.6,9.29,10.54,13.18,0.0,0.0,0.0,0.0,0.0,0.0,2.605833333333333,3.38,2.0,0.0,0.0,0.0,0.0,0.0,670335722.0,11172262.033333331,30990284.0,0,0.19996205274213522,0.2500474245864651,0.17624738804311538,0.0,670335722.0,1.38,0.0,0.0,0.0,17.6,0.0,0.0,0.5949391171993911,0.3827131962098452,0.0,0.0,0.0,4.400834672721786,0.0,19818021.96666667,4.999999630319381
2016,Intel,USA,14,logic_mature,32978,2015,INTC,idm_cpu,61.27,21.6,13.22,12.25,15.32,0.0,0.0,0.0,0.0,0.0,0.0,2.89625,3.78,1.85,0.0,0.0,0.0,0.0,0.0,677861710.0,11297695.166666666,32073453.0,1,0.19993471193186368,0.2500407989221348,0.2157662768766725,0.0,677861710.0,1.9299999999999997,0.0004957858205255329,0.0,0.0,21.6,0.0,0.0,0.6059100418410043,0.49534809111324984,0.0,0.0,0.0,5.400881256718113,0.0,20775757.833333336,4.999183510371008
2017,Intel,USA,14,logic_mature,64059,2015,INTC,idm_cpu,66.18,15.8,10.43,13.24,16.54,0.0,0.0,0.0,0.0,0.0,0.0,4.944166666666667,7.11,3.5,0.0,0.0,0.0,0.0,0.0,824441888.0,13740698.133333333,39171620.0,2,0.20006043819793837,0.2499244446974245,0.1576004811483759,0.0,824441888.0,3.6100000000000003,0.0009910802775024777,0.0,0.0,15.8,0.0,0.0,0.6096383066173449,0.6073180989765877,0.0,0.0,0.0,3.948806226219307,0.0,25430921.866666667,4.999999392254316
2018,Intel,USA,14,logic_mature,102162,2015,INTC,idm_cpu,66.06,20.2,13.32,13.21,16.51,0.0,0.0,0.0,0.0,0.0,0.0,6.297499999999999,8.43,4.13,1.0,5.0,1.0,0.0,0.0,937556570.0,15625942.833333334,44840672.0,3,0.1999697214657929,0.24992430744892058,0.20163487433189714,0.0,937556570.0,4.3,0.0014858841010401188,0.0,0.0,20.2,0.0,0.0,0.6678154825026511,0.5892428914011648,5.0,6.0,0.0,5.048471010468195,0.0,29214729.166666664,4.997729414809184
2019,Intel,USA,14,logic_mature,102219,2015,INTC,idm_cpu,73.31,21.4,15.67,14.66,18.33,0.0,0.0,0.0,0.0,0.0,0.0,4.458333333333333,6.97,2.85,2.0,6.0,2.0,0.0,0.0,824613952.0,13743565.866666667,38651660.0,4,0.19997271586451076,0.2500340983490097,0.21374982657550365,0.0,824613952.0,4.119999999999999,0.0019801980198019802,0.0,0.0,21.4,0.0,0.0,0.5593893768297783,0.7548091603053434,12.0,8.0,0.0,5.350729704668807,0.0,24908094.133333333,4.999999770558565
2020,Intel,USA,14,logic_mature,97400,2015,INTC,idm_cpu,79.56,20.4,16.24,15.91,19.89,4.0,40006.0,600.1,34.0,197.75,307.5,3.8054166666666656,4.82,2.71,3.0,8.0,3.0,0.0,0.0,880778716.0,14679645.266666668,41756367.0,5,0.19997485922605757,0.24999999685771748,0.20412267214526553,0.014999875021871173,176155743.2,2.1100000000000003,0.002474022761009401,8001.2,120.02000000000001,20.4,6723.5,0.6410048622366289,0.6538516609392896,0.4390878349085235,24.0,11.0,79.98994369042303,5.099999935897436,7.9111865,27076721.733333334,4.9993714178136885
2021,Intel,USA,14,logic_mature,94968,2015,INTC,idm_cpu,72.13,20.7,14.92,14.43,18.03,7.0,209085.0,3136.2000000000003,44.57142857142857,243.57142857142856,307.1428571428572,4.252083333333333,5.1,2.93,1.0,5.0,1.0,0.0,0.0,1111785028.0,18529750.466666665,52923444.0,6,0.20005545265415983,0.24996533689220388,0.20684874245322693,0.014999569555111295,138973128.5,2.1699999999999995,0.002967359050445104,26135.625,392.02500000000003,20.7,10856.326530612243,0.7904496986555398,0.6970628415300547,0.41316937723125735,5.0,6.0,140.03881685791188,5.17428247366862,50.92713214285714,34393693.53333333,5.00069286198194
2022,Intel,USA,14,logic_mature,112242,2015,INTC,idm_cpu,64.11,7.9,5.06,12.82,16.03,8.0,152204.0,2283.0,43.0,236.875,290.625,80.2238888888889,278.45,2.05,4.0,9.0,4.0,0.0,0.0,1148168388.0,19136139.8,54549224.0,7,0.19996880049962876,0.2500389915763689,0.07892684325492368,0.014999507243520253,127574265.33333333,276.4,0.0034602076124567475,16911.555555555555,253.66666666666666,7.9,10185.625,0.8122588941277326,0.28707779169400216,3.402939748158382,36.0,13.0,159.975040399703,1.9753080334533142,36.0533225,35413084.2,4.999999722366327
2023,Intel,USA,14,logic_mature,101647,2015,INTC,idm_cpu,53.91,10.6,5.71,10.78,13.48,15.0,991098.0,23611.1,156.0,414.9333333333333,343.8,7427.86695652174,35640.01,1.38,7.0,7.428571428571429,3.0,3.0,1.0,1053770850.0,17562847.5,51618069.0,8,0.19996289742231688,0.250046368947387,0.10591726755857415,0.02382314985687605,65860678.125,35638.630000000005,0.003952569169960474,61943.625,1475.69375,10.6,64729.59999999999,1.2034029389017786,0.20840786937636557,4.797317034829,52.0,14.428571428571429,299.9443461334753,2.6504915108423024,411.23959679999996,34055221.5,4.999999642464916
2024,Intel,USA,14,logic_mature,96404,2015,INTC,idm_cpu,54.42,8.8,4.8,10.88,13.61,26.0,4904042.0,109819.4,145.5,804.6923076923077,1360.7692307692307,9161.659411764706,42124.09,1.91,6.0,6.666666666666667,4.0,2.0,0.0,1261097212.0,21018286.866666667,61310821.0,9,0.19992649393740367,0.25009187339044703,0.08820286497238396,0.02239364540645341,46707304.14814815,42122.17999999999,0.0044444444444444444,181631.1851851852,4067.385185185185,8.8,117082.73076923078,0.5909167937637689,0.2174869991201136,4.597156579444151,40.0,12.666666666666668,519.8088842372496,2.200808485835934,3946.244874,40292534.13333333,4.999999140918914
2025,Intel,USA,14,logic_mature,109920,2015,INTC,idm_cpu,57.44,9.2,5.29,11.49,14.36,30.0,4876006.0,112487.8,147.96666666666667,927.7333333333332,1270.2666666666669,11861.496,37949.43,1.8,7.0,6.857142857142857,6.0,1.0,0.0,1591280610.0,26521343.5,85348277.0,10,0.20003481545900392,0.2499999956476324,0.09209609867520721,0.023069655150207948,51331632.58064516,37947.63,0.004935834155972359,157290.51612903227,3628.6387096774192,9.2,137273.60888888888,0.7297708322408095,0.31255234789171027,3.1989582968036405,48.0,13.857142857142858,600.1044463770118,2.299999959958218,4523.633299733333,58826933.5,5.000870299412593
2026,Intel,USA,14,logic_mature,109401,2015,INTC,idm_cpu,59.79,12.5,7.47,11.96,14.95,30.0,2935334.0,70687.7,147.96666666666667,927.7333333333332,1270.2666666666669,10463.3045,33556.33,2.09,3.0,8.0,2.0,1.0,0.0,1088320154.0,43532806.16,131937729.0,11,0.20003344706416715,0.25004180883020893,0.12493727839208432,0.024081646558229298,35107101.741935484,33554.240000000005,0.005426739023186976,94688.19354838709,2280.248387096774,12.5,137273.60888888888,0.7297708322408095,0.31180384434637676,3.2065427759675766,24.0,11.0,600.1003411925014,3.1255226103776117,2723.2071962666664,88404922.84,5.0016724930466205
2012,Intel,USA,22,logic_mature,0,2012,INTC,idm_cpu,50.66,18.6,9.44,10.13,12.67,0.0,0.0,0.0,0.0,0.0,0.0,80.2238888888889,278.45,2.05,0.0,0.0,0.0,0.0,0.0,583124232.0,9718737.2,27781545.0,0,0.1999605171740917,0.25009869226019166,0.18634030425700152,0.0,583124232.0,276.4,0.0,0.0,0.0,18.6,0.0,0.0,0.28707779169400216,3.402939748158382,0.0,0.0,0.0,4.651835676039565,0.0,18062807.8,5.000986384891193
2013,Intel,USA,22,logic_mature,51425,2012,INTC,idm_cpu,50.78,23.9,12.15,10.16,12.7,0.0,0.0,0.0,0.0,0.0,0.0,80.2238888888889,278.45,2.05,0.0,0.0,0.0,0.0,0.0,611167728.0,10186128.8,29387866.0,1,0.20007876722964224,0.2500984590370528,0.23926742340946391,0.0,611167728.0,276.4,0.0004965243296921549,0.0,0.0,23.9,0.0,0.0,0.28707779169400216,3.402939748158382,0.0,0.0,0.0,5.977353170985562,0.0,19201737.2,5.003939137016671
2014,Intel,USA,22,logic_mature,93744,2012,INTC,idm_cpu,50.47,16.2,8.2,10.09,12.62,0.0,0.0,0.0,0.0,0.0,0.0,3.405416666666667,4.5,2.49,0.0,0.0,0.0,0.0,0.0,671685834.0,11194763.9,31823947.0,2,0.19992074103584823,0.25004952942243847,0.16247275287353372,0.0,671685834.0,2.01,0.0009925558312655087,0.0,0.0,16.2,0.0,0.0,0.6191666666666668,0.45625650241180354,0.0,0.0,0.0,4.050802376643503,0.0,20629183.1,4.999008721779903
2015,Intel,USA,22,logic_mature,152668,2012,INTC,idm_cpu,52.71,17.6,9.29,10.54,13.18,0.0,0.0,0.0,0.0,0.0,0.0,2.605833333333333,3.38,2.0,0.0,0.0,0.0,0.0,0.0,670335722.0,11172262.033333331,30990284.0,3,0.19996205274213522,0.2500474245864651,0.17624738804311538,0.0,670335722.0,1.38,0.001488095238095238,0.0,0.0,17.6,0.0,0.0,0.5949391171993911,0.3827131962098452,0.0,0.0,0.0,4.400834672721786,0.0,19818021.96666667,4.999999630319381
2016,Intel,USA,22,logic_mature,165055,2012,INTC,idm_cpu,61.27,21.6,13.22,12.25,15.32,0.0,0.0,0.0,0.0,0.0,0.0,2.89625,3.78,1.85,0.0,0.0,0.0,0.0,0.0,677861710.0,11297695.166666666,32073453.0,4,0.19993471193186368,0.2500407989221348,0.2157662768766725,0.0,677861710.0,1.9299999999999997,0.0019831432821021317,0.0,0.0,21.6,0.0,0.0,0.6059100418410043,0.49534809111324984,0.0,0.0,0.0,5.400881256718113,0.0,20775757.833333336,4.999183510371008
2017,Intel,USA,22,logic_mature,153537,2012,INTC,idm_cpu,66.18,15.8,10.43,13.24,16.54,0.0,0.0,0.0,0.0,0.0,0.0,4.944166666666667,7.11,3.5,0.0,0.0,0.0,0.0,0.0,824441888.0,13740698.133333333,39171620.0,5,0.20006043819793837,0.2499244446974245,0.1576004811483759,0.0,824441888.0,3.6100000000000003,0.002477700693756194,0.0,0.0,15.8,0.0,0.0,0.6096383066173449,0.6073180989765877,0.0,0.0,0.0,3.948806226219307,0.0,25430921.866666667,4.999999392254316
2018,Intel,USA,22,logic_mature,147204,2012,INTC,idm_cpu,66.06,20.2,13.32,13.21,16.51,0.0,0.0,0.0,0.0,0.0,0.0,6.297499999999999,8.43,4.13,1.0,5.0,1.0,0.0,0.0,937556570.0,15625942.833333334,44840672.0,6,0.1999697214657929,0.24992430744892058,0.20163487433189714,0.0,937556570.0,4.3,0.0029717682020802376,0.0,0.0,20.2,0.0,0.0,0.6678154825026511,0.5892428914011648,5.0,6.0,0.0,5.048471010468195,0.0,29214729.166666664,4.997729414809184
2019,Intel,USA,22,logic_mature,146244,2012,INTC,idm_cpu,73.31,21.4,15.67,14.66,18.33,0.0,0.0,0.0,0.0,0.0,0.0,4.458333333333333,6.97,2.85,2.0,6.0,2.0,0.0,0.0,824613952.0,13743565.866666667,38651660.0,7,0.19997271586451076,0.2500340983490097,0.21374982657550365,0.0,824613952.0,4.119999999999999,0.0034653465346534654,0.0,0.0,21.4,0.0,0.0,0.5593893768297783,0.7548091603053434,12.0,8.0,0.0,5.350729704668807,0.0,24908094.133333333,4.999999770558565
2020,Intel,USA,22,logic_mature,146953,2012,INTC,idm_cpu,79.56,20.4,16.24,15.91,19.89,4.0,40006.0,600.1,34.0,197.75,307.5,3.8054166666666656,4.82,2.71,3.0,8.0,3.0,0.0,0.0,880778716.0,14679645.266666668,41756367.0,8,0.19997485922605757,0.24999999685771748,0.20412267214526553,0.014999875021871173,176155743.2,2.1100000000000003,0.0039584364176150424,8001.2,120.02000000000001,20.4,6723.5,0.6410048622366289,0.6538516609392896,0.4390878349085235,24.0,11.0,79.98994369042303,5.099999935897436,7.9111865,27076721.733333334,4.9993714178136885
2021,Intel,USA,22,logic_mature,148107,2012,INTC,idm_cpu,72.13,20.7,14.92,14.43,18.03,7.0,209085.0,3136.2000000000003,44.57142857142857,243.57142857142856,307.1428571428572,4.252083333333333,5.1,2.93,1.0,5.0,1.0,0.0,0.0,1111785028.0,18529750.466666665,52923444.0,9,0.20005545265415983,0.24996533689220388,0.20684874245322693,0.014999569555111295,138973128.5,2.1699999999999995,0.004451038575667656,26135.625,392.02500000000003,20.7,10856.326530612243,0.7904496986555398,0.6970628415300547,0.41316937723125735,5.0,6.0,140.03881685791188,5.17428247366862,50.92713214285714,34393693.53333333,5.00069286198194
2022,Intel,USA,22,logic_mature,147193,2012,INTC,idm_cpu,64.11,7.9,5.06,12.82,16.03,8.0,152204.0,2283.0,43.0,236.875,290.625,80.2238888888889,278.45,2.05,4.0,9.0,4.0,0.0,0.0,1148168388.0,19136139.8,54549224.0,10,0.19996880049962876,0.2500389915763689,0.07892684325492368,0.014999507243520253,127574265.33333333,276.4,0.004943153732081068,16911.555555555555,253.66666666666666,7.9,10185.625,0.8122588941277326,0.28707779169400216,3.402939748158382,36.0,13.0,159.975040399703,1.9753080334533142,36.0533225,35413084.2,4.999999722366327
2023,Intel,USA,22,logic_mature,157032,2012,INTC,idm_cpu,53.91,10.6,5.71,10.78,13.48,15.0,991098.0,23611.1,156.0,414.9333333333333,343.8,7427.86695652174,35640.01,1.38,7.0,7.428571428571429,3.0,3.0,1.0,1053770850.0,17562847.5,51618069.0,11,0.19996289742231688,0.250046368947387,0.10591726755857415,0.02382314985687605,65860678.125,35638.630000000005,0.005434782608695652,61943.625,1475.69375,10.6,64729.59999999999,1.2034029389017786,0.20840786937636557,4.797317034829,52.0,14.428571428571429,299.9443461334753,2.6504915108423024,411.23959679999996,34055221.5,4.999999642464916
2024,Intel,USA,22,logic_mature,137548,2012,INTC,idm_cpu,54.42,8.8,4.8,10.88,13.61,26.0,4904042.0,109819.4,145.5,804.6923076923077,1360.7692307692307,9161.659411764706,42124.09,1.91,6.0,6.666666666666667,4.0,2.0,0.0,1261097212.0,21018286.866666667,61310821.0,12,0.19992649393740367,0.25009187339044703,0.08820286497238396,0.02239364540645341,46707304.14814815,42122.17999999999,0.005925925925925926,181631.1851851852,4067.385185185185,8.8,117082.73076923078,0.5909167937637689,0.2174869991201136,4.597156579444151,40.0,12.666666666666668,519.8088842372496,2.200808485835934,3946.244874,40292534.13333333,4.999999140918914
2025,Intel,USA,22,logic_mature,164436,2012,INTC,idm_cpu,57.44,9.2,5.29,11.49,14.36,30.0,4876006.0,112487.8,147.96666666666667,927.7333333333332,1270.2666666666669,11861.496,37949.43,1.8,7.0,6.857142857142857,6.0,1.0,0.0,1591280610.0,26521343.5,85348277.0,13,0.20003481545900392,0.2499999956476324,0.09209609867520721,0.023069655150207948,51331632.58064516,37947.63,0.006416584402764067,157290.51612903227,3628.6387096774192,9.2,137273.60888888888,0.7297708322408095,0.31255234789171027,3.1989582968036405,48.0,13.857142857142858,600.1044463770118,2.299999959958218,4523.633299733333,58826933.5,5.000870299412593
2026,Intel,USA,22,logic_mature,161897,2012,INTC,idm_cpu,59.79,12.5,7.47,11.96,14.95,30.0,2935334.0,70687.7,147.96666666666667,927.7333333333332,1270.2666666666669,10463.3045,33556.33,2.09,3.0,8.0,2.0,1.0,0.0,1088320154.0,43532806.16,131937729.0,14,0.20003344706416715,0.25004180883020893,0.12493727839208432,0.024081646558229298,35107101.741935484,33554.240000000005,0.006906758756783424,94688.19354838709,2280.248387096774,12.5,137273.60888888888,0.7297708322408095,0.31180384434637676,3.2065427759675766,24.0,11.0,600.1003411925014,3.1255226103776117,2723.2071962666664,88404922.84,5.0016724930466205
2024,Intel,ISR,7,logic_leading,0,2024,INTC,idm_cpu,54.42,8.8,4.8,10.88,13.61,26.0,4904042.0,109819.4,145.5,804.6923076923077,1360.7692307692307,9161.659411764706,42124.09,1.91,6.0,6.666666666666667,4.0,2.0,0.0,1261097212.0,21018286.866666667,61310821.0,0,0.19992649393740367,0.25009187339044703,0.08820286497238396,0.02239364540645341,46707304.14814815,42122.17999999999,0.0,181631.1851851852,4067.385185185185,8.8,117082.73076923078,0.5909167937637689,0.2174869991201136,4.597156579444151,40.0,12.666666666666668,519.8088842372496,2.200808485835934,3946.244874,40292534.13333333,4.999999140918914
2025,Intel,ISR,7,logic_leading,39698,2024,INTC,idm_cpu,57.44,9.2,5.29,11.49,14.36,30.0,4876006.0,112487.8,147.96666666666667,927.7333333333332,1270.2666666666669,11861.496,37949.43,1.8,7.0,6.857142857142857,6.0,1.0,0.0,1591280610.0,26521343.5,85348277.0,1,0.20003481545900392,0.2499999956476324,0.09209609867520721,0.023069655150207948,51331632.58064516,37947.63,0.0004935834155972359,157290.51612903227,3628.6387096774192,9.2,137273.60888888888,0.7297708322408095,0.31255234789171027,3.1989582968036405,48.0,13.857142857142858,600.1044463770118,2.299999959958218,4523.633299733333,58826933.5,5.000870299412593
2026,Intel,ISR,7,logic_leading,47022,2024,INTC,idm_cpu,59.79,12.5,7.47,11.96,14.95,30.0,2935334.0,70687.7,147.96666666666667,927.7333333333332,1270.2666666666669,10463.3045,33556.33,2.09,3.0,8.0,2.0,1.0,0.0,1088320154.0,43532806.16,131937729.0,2,0.20003344706416715,0.25004180883020893,0.12493727839208432,0.024081646558229298,35107101.741935484,33554.240000000005,0.000986679822397632,94688.19354838709,2280.248387096774,12.5,137273.60888888888,0.7297708322408095,0.31180384434637676,3.2065427759675766,24.0,11.0,600.1003411925014,3.1255226103776117,2723.2071962666664,88404922.84,5.0016724930466205
